year,month,day,hour,season,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,Airlevel,cbwd_new
2014,5,12,21,1,130,12,47.05,1007,24,SE,6,0,0,4,5
2014,5,12,22,1,103,13,53.36,1007,23,SE,9,0,0,3,5
2014,5,12,23,1,134,13,53.36,1007,23,SE,11,0,0,4,5
2014,5,13,0,1,175,12,53.1,1007,22,SE,13,0,0,5,5
2014,5,13,3,1,234,14,68.4,1005,20,cv,0,0,0,5,5
2014,5,13,4,1,243,14,68.4,1004,20,cv,0,0,0,5,5
2014,5,13,5,1,188,14,68.4,1004,20,cv,0,0,0,5,5
2014,5,13,6,1,126,15,72.96,1004,20,cv,0,0,0,4,5
2014,5,13,7,1,97,14,68.4,1005,20,cv,0,0,0,3,5
2014,5,13,8,1,78,14,64.32,1005,21,cv,0,0,0,3,5
2014,5,13,9,1,66,14,64.32,1006,21,NW,1,0,0,2,5
2014,5,13,10,1,78,13,56.69,1006,22,NW,3,0,0,3,5
2014,5,13,11,1,66,13,56.69,1007,22,cv,1,0,0,2,5
2014,5,13,12,1,58,14,56.95,1006,23,NW,2,0,0,2,5
2014,5,13,13,1,42,13,47.33,1006,25,NE,3,0,0,2,5
2014,5,13,14,1,45,13,44.61,1005,26,NE,6,0,0,2,5
2014,5,13,15,1,42,12,37.16,1004,28,cv,1,0,0,2,5
2014,5,13,16,1,36,11,36.87,1004,27,NW,2,0,0,2,5
2014,5,13,17,1,33,11,36.87,1004,27,cv,1,0,0,1,5
2014,5,13,18,1,33,13,44.61,1004,26,SW,2,0,0,1,5
2014,5,13,19,1,32,13,44.61,1004,26,SW,4,0,0,1,5
2014,5,13,20,1,52,15,60.74,1005,23,SW,5,0,0,2,5
2014,5,13,21,1,101,14,53.62,1005,24,SW,7,0,0,3,5
2014,5,13,22,1,121,14,56.95,1006,23,SW,9,0,0,4,5
2014,5,13,23,1,153,15,64.54,1006,22,SW,11,0,0,5,5
2014,5,14,0,1,163,16,68.81,1006,22,cv,1,0,0,5,5
2014,5,14,1,1,194,16,68.81,1006,22,cv,2,0,0,5,5
2014,5,14,2,1,206,17,82.89,1006,20,cv,2,0,0,5,5
2014,5,14,3,1,176,17,88.2,1005,19,cv,3,0,0,5,5
2014,5,14,4,1,135,18,88.28,1006,20,cv,4,0,0,4,5
2014,5,14,5,1,120,18,93.94,1005,19,cv,5,0.3,0.3,4,5
2014,5,14,6,1,95,18,93.94,1006,19,cv,5,0.3,0.6,3,5
2014,5,14,7,1,67,18,93.94,1006,19,cv,5,0.2,0.8,2,5
2014,5,14,8,1,50,18,88.28,1007,20,SW,1,0.2,1,2,5
2014,5,14,9,1,73,18,88.28,1008,20,SW,3,0,0,2,5
2014,5,14,10,1,85,17,77.94,1009,21,cv,1,0,0,3,5
2014,5,14,11,1,143,18,78.09,1010,22,cv,2,0,0,4,5
2014,5,14,12,1,112,17,73.32,1010,22,NW,3,0,0,3,5
2014,5,14,13,1,71,15,72.96,1010,20,NE,4,0,0,2,5
2014,5,14,14,1,59,15,64.54,1010,22,NW,2,0,0,2,5
2014,5,14,15,1,70,13,53.36,1009,23,cv,1,0,0,2,5
2014,5,14,16,1,72,15,60.74,1009,23,SW,2,0,0,2,5
2014,5,14,17,1,79,14,60.51,1009,22,cv,1,0,0,3,5
2014,5,14,18,1,79,13,56.69,1009,22,NW,2,0,0,3,5
2014,5,14,19,1,58,13,60.27,1010,21,SW,1,0,0,2,5
2014,5,14,20,1,58,14,64.32,1011,21,NW,2,0,0,2,5
2014,5,14,21,1,46,14,64.32,1013,21,NW,4,0,0,2,5
2014,5,14,22,1,35,10,46.49,1014,22,NE,3,0,0,1,5
2014,5,14,23,1,27,11,56.19,1014,20,NW,1,0,0,1,5
2014,5,15,0,1,32,9,52.3,1014,19,cv,1,0,0,1,5
2014,5,15,1,1,28,8,45.93,1014,20,NW,2,0,0,1,5
2014,5,15,2,1,34,9,52.3,1013,19,NW,5,0,0,1,5
2014,5,15,3,1,33,9,55.67,1014,18,NW,8,0,0,1,5
2014,5,15,4,1,26,9,55.67,1013,18,NW,10,0,0,1,5
2014,5,15,5,1,31,9,55.67,1013,18,cv,1,0,0,1,5
2014,5,15,6,1,26,9,55.67,1013,18,cv,2,0,0,1,5
2014,5,15,7,1,28,10,63.41,1013,17,cv,2,0,0,1,5
2014,5,15,8,1,29,11,67.78,1013,17,SW,2,0,0,1,5
2014,5,15,9,1,27,11,63.64,1013,18,SW,4,0,0,1,5
2014,5,15,10,1,34,10,52.56,1013,20,cv,1,0,0,1,5
2014,5,15,11,1,28,8,43.19,1013,21,cv,2,0,0,1,5
2014,5,15,12,1,37,9,43.47,1012,22,SE,2,0,0,2,5
2014,5,15,13,1,28,7,37.95,1011,22,SE,5,0,0,1,5
2014,5,15,14,1,29,6,35.42,1010,22,cv,1,0,0,1,5
2014,5,15,15,1,31,8,43.19,1009,21,cv,2,0,0,1,5
2014,5,15,16,1,30,8,43.19,1008,21,cv,3,0,0,1,5
2014,5,15,17,1,31,7,42.9,1008,20,cv,4,0,0,1,5
2014,5,15,18,1,42,7,40.34,1008,21,cv,5,0,0,2,5
2014,5,15,19,1,57,8,45.93,1008,20,cv,6,0,0,2,5
2014,5,15,20,1,55,9,52.3,1008,19,cv,6,0,0,2,5
2014,5,15,21,1,62,8,48.87,1009,19,cv,7,0,0,2,5
2014,5,15,22,1,59,9,52.3,1010,19,cv,8,0,0,2,5
2014,5,15,23,1,79,9,52.3,1010,19,cv,9,0,0,3,5
2014,5,16,0,1,68,10,55.93,1010,19,cv,10,0,0,2,5
2014,5,16,1,1,59,11,63.64,1010,18,cv,10,0,0,2,5
2014,5,16,2,1,50,11,67.78,1010,17,cv,10,0,0,2,5
2014,5,16,3,1,52,11,67.78,1009,17,SW,1,0,0,2,5
2014,5,16,4,1,57,12,72.42,1009,17,SW,2,0,0,2,5
2014,5,16,5,1,56,11,67.78,1009,17,cv,1,0,0,2,5
2014,5,16,6,1,47,12,72.42,1009,17,SW,1,0,0,2,5
2014,5,16,7,1,57,12,72.42,1010,17,cv,1,0,0,2,5
2014,5,16,8,1,63,12,72.42,1010,17,SW,2,0,0,2,5
2014,5,16,9,1,58,12,67.99,1010,18,SW,3,0,0,2,5
2014,5,16,10,1,66,12,63.87,1011,19,cv,1,0,0,2,5
2014,5,16,11,1,72,10,46.49,1010,22,cv,2,0,0,2,5
2014,5,16,12,1,56,10,43.76,1010,23,cv,3,0,0,2,5
2014,5,16,13,1,62,9,40.92,1009,23,cv,3,0,0,2,5
2014,5,16,14,1,77,9,36.29,1009,25,cv,5,0,0,3,5
2014,5,16,15,1,94,8,36,1008,24,cv,7,0,0,3,5
2014,5,16,16,1,87,8,36,1008,24,NE,3,0,0,3,5
2014,5,16,17,1,78,9,36.29,1008,25,cv,1,0,0,3,5
2014,5,16,18,1,74,10,38.82,1008,25,SW,2,0,0,2,5
2014,5,16,19,1,80,10,43.76,1008,23,SW,6,0,0,3,5
2014,5,16,20,1,75,10,49.42,1009,21,SW,8,0,0,2,5
2014,5,16,21,1,85,12,56.44,1010,21,SW,10,0,0,3,5
2014,5,16,22,1,93,12,56.44,1011,21,SW,11,0,0,3,5
2014,5,16,23,1,100,13,68.2,1011,19,SW,12,0,0,3,5
2014,5,17,0,1,106,13,64.09,1011,20,SE,2,0,0,3,5
2014,5,17,1,1,122,13,68.2,1012,19,cv,1,0,0,4,5
2014,5,17,2,1,129,13,68.2,1012,19,cv,2,0,0,4,5
2014,5,17,3,1,136,13,68.2,1011,19,cv,3,0,0,4,5
2014,5,17,5,1,163,13,77.32,1011,17,cv,0,0,0,5,5
2014,5,17,6,1,158,14,82.52,1011,17,cv,1,0,0,5,5
2014,5,17,7,1,144,13,68.2,1011,19,cv,2,0,0,4,5
2014,5,17,8,1,151,13,68.2,1012,19,cv,2,0,0,5,5
2014,5,17,9,1,125,13,56.69,1011,22,SW,2,0,0,4,5
2014,5,17,10,1,80,12,49.97,1011,23,cv,1,0,0,3,5
2014,5,17,11,1,85,11,44.04,1011,24,cv,2,0,0,3,5
2014,5,17,12,1,74,13,44.61,1010,26,cv,4,0,0,2,5
2014,5,17,13,1,66,9,32.25,1009,27,SE,3,0,0,2,5
2014,5,17,14,1,83,10,32.54,1008,28,cv,2,0,0,3,5
2014,5,17,15,1,82,10,30.71,1007,29,cv,4,0,0,3,5
2014,5,17,16,1,85,10,32.54,1006,28,SE,3,0,0,3,5
2014,5,17,17,1,80,10,32.54,1006,28,SE,5,0,0,3,5
2014,5,17,18,1,80,10,32.54,1006,28,cv,1,0,0,3,5
2014,5,17,19,1,87,10,36.58,1007,26,cv,2,0,0,3,5
2014,5,17,20,1,101,13,47.33,1009,25,cv,3,0,0,3,5
2014,5,17,21,1,116,12,41.78,1010,26,NE,4,0,0,4,5
2014,5,17,22,1,123,14,53.62,1011,24,cv,1,0,0,4,5
2014,5,17,23,1,131,13,47.33,1012,25,SE,2,0,0,4,5
2014,5,18,0,1,129,13,50.24,1012,24,SE,4,0,0,4,5
2014,5,18,1,1,157,14,53.62,1013,24,cv,1,0,0,5,5
2014,5,18,2,1,157,15,60.74,1013,23,NE,2,0,0,5,5
2014,5,18,3,1,152,15,64.54,1013,22,cv,0,0,0,5,5
2014,5,18,4,1,125,16,73.14,1013,21,cv,1,0.5,0.5,4,5
2014,5,18,5,1,131,16,77.79,1012,20,cv,2,0.1,0.6,4,5
2014,5,18,6,1,138,16,77.79,1012,20,cv,2,0.1,0.7,4,5
2014,5,18,7,1,142,16,77.79,1012,20,SW,2,0,0,4,5
2014,5,18,8,1,142,16,73.14,1012,21,SW,4,0,0,4,5
2014,5,18,9,1,134,16,68.81,1012,22,cv,1,0,0,4,5
2014,5,18,10,1,124,15,57.2,1011,24,SW,2,0,0,4,5
2014,5,18,11,1,108,16,51.05,1010,27,SW,5,0,0,3,5
2014,5,18,12,1,95,15,45.16,1010,28,SW,8,0,0,3,5
2014,5,18,13,1,76,14,39.96,1009,29,SE,3,0,0,3,5
2014,5,18,14,1,76,11,30.99,1008,30,SE,7,0,0,3,5
2014,5,18,15,1,76,13,37.44,1007,29,SE,10,0,0,3,5
2014,5,18,16,1,70,12,35.06,1006,29,SE,13,0,0,2,5
2014,5,18,17,1,59,12,35.06,1005,29,SE,16,0,0,2,5
2014,5,18,18,1,61,12,37.16,1005,28,SE,20,0,0,2,5
2014,5,18,19,1,48,13,39.67,1005,28,SE,23,0,0,2,5
2014,5,18,20,1,70,13,39.67,1007,28,SE,26,0,0,2,5
2014,5,18,21,1,70,15,50.78,1008,26,cv,0,0,0,2,5
2014,5,18,22,1,129,15,50.78,1010,26,NW,2,0,0,4,5
2014,5,18,23,1,132,18,78.09,1011,22,NE,2,0,0,4,5
2014,5,19,0,1,136,19,88.37,1012,21,cv,1,0,0,4,5
2014,5,19,1,1,121,19,88.37,1012,21,cv,2,0.3,0.3,4,5
2014,5,19,2,1,111,18,83.01,1013,21,cv,3,0.1,0.4,3,5
2014,5,19,3,1,101,18,88.28,1013,20,cv,4,0.5,0.9,3,5
2014,5,19,4,1,100,18,88.28,1013,20,cv,5,0,0,3,5
2014,5,19,5,1,109,18,88.28,1014,20,cv,6,0.2,0.2,3,5
2014,5,19,6,1,56,18,88.28,1014,20,NW,2,0.1,0.3,2,5
2014,5,19,7,1,62,18,88.28,1014,20,cv,1,2.4,2.7,2,5
2014,5,19,8,1,74,18,88.28,1015,20,SW,2,1.4,4.1,2,5
2014,5,19,9,1,83,17,82.89,1015,20,SW,5,0.5,4.6,3,5
2014,5,19,12,1,65,16,60.98,1015,24,SW,5,0,0,2,5
2014,5,19,13,1,81,15,50.78,1014,26,SW,8,0,0,3,5
2014,5,19,14,1,88,13,42.06,1012,27,cv,2,0,0,3,5
2014,5,19,15,1,85,14,42.34,1011,28,cv,4,0,0,3,5
2014,5,19,16,1,82,14,44.89,1010,27,SW,3,0,0,3,5
2014,5,19,17,1,78,13,44.61,1010,26,SW,5,0,0,3,5
2014,5,19,18,1,81,13,42.06,1010,27,SW,8,0,0,3,5
2014,5,19,19,1,84,13,42.06,1010,27,SW,10,0,0,3,5
2014,5,19,20,1,84,14,50.51,1010,25,cv,0,0,0,3,5
2014,5,19,21,1,98,17,64.98,1010,24,cv,0,0,0,3,5
2014,5,19,22,1,97,15,57.2,1011,24,cv,0,0,0,3,5
2014,5,19,23,1,101,17,69.01,1011,23,cv,0,0,0,3,5
2014,5,20,0,1,94,14,53.62,1011,24,cv,1,0,0,3,5
2014,5,20,1,1,103,16,64.76,1010,23,SW,1,0,0,3,5
2014,5,20,2,1,78,16,64.76,1010,23,cv,1,0,0,3,5
2014,5,20,3,1,84,16,68.81,1010,22,SW,2,0,0,3,5
2014,5,20,4,1,83,16,68.81,1010,22,cv,1,0,0,3,5
2014,5,20,5,1,79,16,73.14,1010,21,cv,2,0,0,3,5
2014,5,20,6,1,53,17,77.94,1010,21,NW,2,0,0,2,5
2014,5,20,7,1,47,16,77.79,1010,20,cv,1,0,0,2,5
2014,5,20,8,1,63,15,64.54,1010,22,NE,3,0,0,2,5
2014,5,20,9,1,85,15,60.74,1011,23,NE,5,0.4,0.4,3,5
2014,5,20,10,1,76,15,60.74,1011,23,SW,3,0,0,3,5
2014,5,20,11,1,98,14,53.62,1011,24,SW,6,0,0,3,5
2014,5,20,12,1,79,15,53.88,1010,25,cv,2,0,0,3,5
2014,5,20,13,1,73,14,44.89,1009,27,cv,5,0,0,2,5
2014,5,20,14,1,64,14,39.96,1008,29,cv,7,0,0,2,5
2014,5,20,15,1,60,14,39.96,1007,29,SE,4,0,0,2,5
2014,5,20,16,1,64,12,37.16,1005,28,SE,6,0,0,2,5
2014,5,20,17,1,76,10,32.54,1005,28,SE,9,0,0,3,5
2014,5,20,18,1,73,12,39.39,1006,27,cv,1,0,0,2,5
2014,5,20,19,1,86,16,68.81,1007,22,NW,4,0,0,3,5
2014,5,20,20,1,83,16,68.81,1007,22,NW,6,0,0,3,5
2014,5,20,21,1,86,16,68.81,1008,22,NW,8,0.3,0.3,3,5
2014,5,20,22,1,86,17,73.32,1009,22,SW,1,0.5,0.8,3,5
2014,5,21,3,1,101,17,88.2,1007,19,cv,2,2.2,4.7,3,5
2014,5,21,5,1,82,17,88.2,1006,19,cv,0,0.1,5,3,5
2014,5,21,6,1,83,17,93.89,1006,18,cv,0,0.4,5.4,3,5
2014,5,21,7,1,86,17,93.89,1007,18,cv,0,0,0,3,5
2014,5,21,8,1,100,17,88.2,1007,19,cv,0,0.1,0.1,3,5
2014,5,21,9,1,105,17,82.89,1008,20,cv,0,0,0,3,5
2014,5,21,10,1,114,18,83.01,1008,21,SW,2,0,0,3,5
2014,5,21,11,1,116,18,83.01,1008,21,SW,4,0,0,4,5
2014,5,21,12,1,119,17,73.32,1007,22,SW,8,0,0,4,5
2014,5,21,13,1,106,17,61.21,1006,25,SW,11,0,0,3,5
2014,5,21,14,1,101,17,61.21,1006,25,SW,14,0,0,3,5
2014,5,21,15,1,110,17,61.21,1005,25,cv,2,0,0,3,5
2014,5,21,16,1,108,16,54.14,1004,26,cv,3,0,0,3,5
2014,5,21,17,1,101,16,51.05,1003,27,cv,6,0,0,3,5
2014,5,21,18,1,89,16,54.14,1004,26,SW,3,0,0,3,5
2014,5,21,19,1,82,16,57.44,1004,25,SW,5,0,0,3,5
2014,5,21,20,1,82,17,64.98,1005,24,SW,6,0,0,3,5
2014,5,21,21,1,89,16,64.76,1005,23,SW,8,0,0,3,5
2014,5,21,22,1,85,17,69.01,1006,23,SW,10,0,0,3,5
2014,5,21,23,1,77,17,69.01,1007,23,SW,12,0,0,3,5
2014,5,22,0,1,83,17,73.32,1007,22,cv,0,0,0,3,5
2014,5,22,1,1,107,17,73.32,1006,22,cv,1,0,0,3,5
2014,5,22,2,1,111,18,83.01,1005,21,SW,1,0,0,3,5
2014,5,22,3,1,111,18,83.01,1004,21,SW,3,0,0,3,5
2014,5,22,4,1,106,18,83.01,1004,21,SW,5,0.3,0.3,3,5
2014,5,22,5,1,110,18,83.01,1004,21,SE,2,0.3,0.6,3,5
2014,5,22,6,1,99,18,83.01,1005,21,SW,2,0.1,0.7,3,5
2014,5,22,7,1,105,18,83.01,1005,21,cv,1,0,0,3,5
2014,5,22,8,1,108,17,77.94,1006,21,cv,2,0,0,3,5
2014,5,22,9,1,105,17,73.32,1006,22,cv,3,0,0,3,5
2014,5,22,10,1,85,17,73.32,1007,22,cv,4,0,0,3,5
2014,5,22,11,1,72,17,69.01,1006,23,SW,2,0,0,2,5
2014,5,22,12,1,80,17,69.01,1006,23,cv,1,0,0,3,5
2014,5,22,13,1,97,17,64.98,1006,24,cv,2,0,0,3,5
2014,5,22,14,1,91,17,64.98,1005,24,SW,2,0,0,3,5
2014,5,22,15,1,80,17,64.98,1004,24,SW,4,0,0,3,5
2014,5,22,16,1,80,17,57.69,1004,26,SW,5,0,0,3,5
2014,5,22,17,1,88,16,57.44,1003,25,cv,1,0,0,3,5
2014,5,22,18,1,98,18,65.19,1003,25,SE,4,0,0,3,5
2014,5,22,19,1,87,17,64.98,1003,24,SE,7,0,0,3,5
2014,5,22,20,1,70,18,73.5,1004,23,SE,10,0,0,2,5
2014,5,22,21,1,60,18,78.09,1005,22,NE,2,0,0,2,5
2014,5,22,22,1,45,18,78.09,1006,22,SE,2,0,0,2,5
2014,5,22,23,1,39,18,78.09,1006,22,cv,1,2.3,2.3,2,5
2014,5,23,0,1,114,18,83.01,1006,21,cv,2,6,8.3,3,5
2014,5,23,1,1,134,19,88.37,1005,21,cv,3,3.9,12.2,4,5
2014,5,23,3,1,120,19,88.37,1005,21,cv,5,1.5,15.4,4,5
2014,5,23,4,1,100,19,88.37,1005,21,cv,6,0.5,15.9,3,5
2014,5,23,5,1,98,19,93.98,1005,20,NW,2,0.2,16.1,3,5
2014,5,23,6,1,88,19,93.98,1005,20,NW,4,0,0,3,5
2014,5,23,7,1,109,19,93.98,1005,20,cv,1,0.2,0.2,3,5
2014,5,23,8,1,82,19,93.98,1006,20,NW,2,0.1,0.3,3,5
2014,5,23,9,1,100,19,88.37,1006,21,NW,4,0,0,3,5
2014,5,23,10,1,102,19,83.13,1006,22,cv,1,0.6,0.6,3,5
2014,5,23,11,1,107,19,73.67,1006,24,SE,2,0,0,3,5
2014,5,23,12,1,119,18,73.5,1006,23,cv,1,0,0,4,5
2014,5,23,13,1,96,18,69.2,1005,24,cv,1,0,0,3,5
2014,5,23,14,1,77,18,65.19,1005,25,cv,3,0,0,3,5
2014,5,23,15,1,77,18,69.2,1005,24,cv,4,0,0,3,5
2014,5,23,16,1,66,18,61.44,1004,26,cv,6,0,0,2,5
2014,5,23,17,1,68,18,61.44,1004,26,SW,2,0,0,2,5
2014,5,23,18,1,77,19,69.4,1005,25,NW,2,0,0,3,5
2014,5,23,19,1,74,19,78.24,1005,23,NW,5,0,0,2,5
2014,5,23,20,1,64,19,78.24,1007,23,NW,7,0.2,0.2,2,5
2014,5,23,21,1,69,19,78.24,1008,23,NW,8,0.1,0.3,2,5
2014,5,23,22,1,59,19,78.24,1009,23,cv,1,0,0,2,5
2014,5,23,23,1,48,19,78.24,1010,23,NW,1,0,0,2,5
2014,5,24,0,1,44,19,73.67,1010,24,SW,2,0,0,2,5
2014,5,24,1,1,45,19,78.24,1010,23,cv,1,0,0,2,5
2014,5,24,2,1,46,19,83.13,1009,22,cv,2,0,0,2,5
2014,5,24,3,1,47,19,83.13,1009,22,cv,3,0,0,2,5
2014,5,24,4,1,73,19,83.13,1009,22,cv,3,0,0,2,5
2014,5,24,5,1,52,19,83.13,1009,22,cv,3,0,0,2,5
2014,5,24,6,1,62,19,88.37,1009,21,SW,1,0,0,2,5
2014,5,24,7,1,79,19,88.37,1009,21,cv,1,0,0,3,5
2014,5,24,8,1,106,19,78.24,1010,23,SW,2,0,0,3,5
2014,5,24,9,1,72,19,69.4,1010,25,cv,0,0,0,2,5
2014,5,24,10,1,71,19,65.41,1010,26,cv,0,0,0,2,5
2014,5,24,11,1,74,19,65.41,1010,26,cv,0,0,0,2,5
2014,5,24,12,1,67,20,61.9,1010,28,cv,1,0,0,2,5
2014,5,24,13,1,85,19,54.9,1009,29,NW,2,0,0,3,5
2014,5,24,14,1,59,18,48.69,1009,30,cv,1,0,0,2,5
2014,5,24,15,1,50,17,45.72,1008,30,cv,2,0,0,2,5
2014,5,24,16,1,46,16,42.9,1008,30,NE,2,0,0,2,5
2014,5,24,17,1,49,18,48.69,1008,30,SE,3,0,0,2,5
2014,5,24,18,1,52,18,51.57,1008,29,NE,2,0,0,2,5
2014,5,24,19,1,55,17,51.31,1008,28,NE,4,0,0,2,5
2014,5,24,20,1,51,19,61.67,1009,27,cv,0,0,0,2,5
2014,5,24,21,1,56,19,61.67,1010,27,cv,1,0,0,2,5
2014,5,24,22,1,95,20,69.6,1011,26,cv,1,0,0,3,5
2014,5,24,23,1,72,20,69.6,1012,26,NW,1,0,0,2,5
2014,5,25,0,1,56,20,83.25,1013,23,NW,4,0,0,2,5
2014,5,25,1,1,46,20,83.25,1013,23,NW,7,0,0,2,5
2014,5,25,2,1,34,20,88.45,1013,22,NW,9,0,0,1,5
2014,5,25,3,1,39,19,88.37,1013,21,cv,0,2.2,2.2,2,5
2014,5,25,4,1,41,19,88.37,1013,21,cv,1,1.5,3.7,2,5
2014,5,25,5,1,45,19,88.37,1013,21,cv,1,0.7,4.4,2,5
2014,5,25,6,1,57,18,78.09,1014,22,NW,3,0.1,4.5,2,5
2014,5,25,7,1,65,17,77.94,1014,21,NE,5,0.3,4.8,2,5
2014,5,25,8,1,91,17,77.94,1016,21,NE,9,0.1,4.9,3,5
2014,5,25,9,1,94,17,82.89,1017,20,NW,2,0,0,3,5
2014,5,25,10,1,90,16,77.79,1017,20,NW,4,0,0,3,5
2014,5,25,11,1,95,13,56.69,1018,22,NE,6,0,0,3,5
2014,5,25,12,1,89,13,53.36,1018,23,NE,10,0,0,3,5
2014,5,25,13,1,97,14,56.95,1018,23,cv,1,0.1,0.1,3,5
2014,5,25,14,1,93,14,56.95,1018,23,NW,2,0,0,3,5
2014,5,25,15,1,97,13,53.36,1017,23,NW,4,0,0,3,5
2014,5,25,16,1,93,11,44.04,1017,24,cv,1,0,0,3,5
2014,5,25,17,1,95,12,49.97,1017,23,NW,2,0,0,3,5
2014,5,25,18,1,94,12,49.97,1016,23,cv,1,0,0,3,5
2014,5,25,19,1,102,15,64.54,1017,22,SW,2,0,0,3,5
2014,5,25,20,1,98,16,68.81,1017,22,SW,5,0,0,3,5
2014,5,25,21,1,59,15,68.61,1018,21,SW,7,0,0,2,5
2014,5,25,22,1,48,15,68.61,1019,21,SW,10,0,0,2,5
2014,5,25,23,1,47,14,68.4,1020,20,SW,13,0,0,2,5
2014,5,26,0,1,47,14,68.4,1020,20,cv,1,0,0,2,5
2014,5,26,1,1,45,15,72.96,1019,20,cv,1,0,0,2,5
2014,5,26,2,1,46,14,72.78,1018,19,SW,2,0,0,2,5
2014,5,26,3,1,51,14,72.78,1017,19,cv,1,0,0,2,5
2014,5,26,4,1,44,15,77.64,1017,19,SW,1,0,0,2,5
2014,5,26,5,1,49,14,72.78,1017,19,cv,1,0,0,2,5
2014,5,26,6,1,46,15,77.64,1017,19,SE,2,0,0,2,5
2014,5,26,7,1,65,15,77.64,1018,19,cv,1,0,0,2,5
2014,5,26,8,1,71,14,64.32,1018,21,cv,2,0,0,2,5
2014,5,26,9,1,69,14,60.51,1019,22,cv,3,0,0,2,5
2014,5,26,10,1,74,12,53.1,1019,22,SW,2,0,0,2,5
2014,5,26,11,1,65,12,41.78,1018,26,cv,1,0,0,2,5
2014,5,26,12,1,71,11,39.1,1018,26,cv,2,0,0,2,5
2014,5,26,13,1,64,12,39.39,1017,27,cv,3,0,0,2,5
2014,5,26,14,1,62,9,30.42,1016,28,cv,5,0,0,2,5
2014,5,26,15,1,55,11,32.82,1014,29,cv,7,0,0,2,5
2014,5,26,16,1,57,5,21.82,1013,29,cv,8,0,0,2,5
2014,5,26,17,1,57,7,23.66,1013,30,cv,9,0,0,2,5
2014,5,26,18,1,61,8,28.43,1012,28,SW,2,0,0,2,5
2014,5,26,19,1,72,11,36.87,1013,27,SW,6,0,0,2,5
2014,5,26,20,1,86,12,47.05,1014,24,SW,8,0,0,3,5
2014,5,26,21,1,86,14,53.62,1015,24,SW,10,0,0,3,5
2014,5,26,22,1,85,13,53.36,1015,23,SW,12,0,0,3,5
2014,5,26,23,1,93,14,60.51,1016,22,SW,14,0,0,3,5
2014,5,27,0,1,80,14,60.51,1016,22,SE,2,0,0,3,5
2014,5,27,1,1,81,14,60.51,1015,22,SE,4,0,0,3,5
2014,5,27,2,1,78,15,68.61,1015,21,SE,5,0,0,3,5
2014,5,27,3,1,86,15,68.61,1015,21,SW,1,0,0,3,5
2014,5,27,4,1,83,15,68.61,1014,21,cv,0,0,0,3,5
2014,5,27,5,1,88,15,68.61,1014,21,cv,0,0,0,3,5
2014,5,27,6,1,90,16,73.14,1015,21,cv,0,0,0,3,5
2014,5,27,7,1,96,16,77.79,1015,20,cv,1,0,0,3,5
2014,5,27,8,1,103,16,73.14,1015,21,SW,2,0,0,3,5
2014,5,27,9,1,115,17,77.94,1016,21,SW,4,0,0,3,5
2014,5,27,10,1,123,16,68.81,1015,22,SW,7,0,0,4,5
2014,5,27,11,1,119,14,56.95,1015,23,SW,10,0,0,4,5
2014,5,27,12,1,122,16,57.44,1014,25,SE,3,0,0,4,5
2014,5,27,13,1,108,14,50.51,1014,25,cv,1,0,0,3,5
2014,5,27,14,1,110,14,50.51,1013,25,SW,2,0,0,3,5
2014,5,27,15,1,80,14,44.89,1012,27,cv,1,0,0,3,5
2014,5,27,16,1,72,13,39.67,1011,28,cv,3,0,0,2,5
2014,5,27,17,1,79,12,37.16,1011,28,cv,4,0,0,3,5
2014,5,27,18,1,81,13,42.06,1010,27,cv,5,0,0,3,5
2014,5,27,19,1,67,12,39.39,1010,27,cv,6,0,0,2,5
2014,5,27,23,1,88,15,60.74,1012,23,cv,1,0,0,3,5
2014,5,28,0,1,90,15,60.74,1012,23,cv,1,0,0,3,5
2014,5,28,1,1,97,15,57.2,1012,24,SE,2,0,0,3,5
2014,5,28,2,1,99,16,68.81,1011,22,cv,0,0,0,3,5
2014,5,28,3,1,101,15,68.61,1011,21,cv,0,0,0,3,5
2014,5,28,4,1,101,16,73.14,1011,21,cv,0,0,0,3,5
2014,5,28,5,1,109,17,77.94,1010,21,cv,1,0,0,3,5
2014,5,28,6,1,101,16,73.14,1010,21,cv,1,0,0,3,5
2014,5,28,7,1,101,17,77.94,1011,21,cv,1,0,0,3,5
2014,5,28,8,1,139,16,64.76,1012,23,cv,1,0,0,4,5
2014,5,28,9,1,145,15,53.88,1012,25,cv,1,0,0,4,5
2014,5,28,10,1,114,14,47.61,1012,26,cv,2,0,0,3,5
2014,5,28,11,1,114,16,51.05,1012,27,cv,3,0,0,3,5
2014,5,28,12,1,123,16,51.05,1012,27,NE,2,0,0,4,5
2014,5,28,13,1,128,16,51.05,1011,27,NE,5,0,0,4,5
2014,5,28,14,1,127,15,42.62,1010,29,cv,1,0,0,4,5
2014,5,28,15,1,109,15,42.62,1009,29,cv,2,0,0,3,5
2014,5,28,16,1,100,15,42.62,1008,29,cv,3,0,0,3,5
2014,5,28,17,1,99,13,35.35,1008,30,SE,2,0,0,3,5
2014,5,28,18,1,109,14,39.96,1007,29,SW,2,0,0,3,5
2014,5,28,19,1,101,15,47.88,1008,27,SW,3,0,0,3,5
2014,5,28,20,1,93,15,47.88,1008,27,cv,1,0,0,3,5
2014,5,28,21,1,97,15,50.78,1009,26,SE,2,0,0,3,5
2014,5,28,22,1,71,15,60.74,1010,23,NW,2,0,0,2,5
